38.809727
38.828869
38.824883
38.830456
38.824818
38.826221
38.826630
38.829350
38.831676
38.827732
38.824734
38.838081
38.830097
38.840721
38.828106
38.823307
38.825157
38.839966
38.826920
38.825798
38.836964
38.823669
38.840282
38.841835
38.826496
38.836052
38.836735
38.837067
38.841526
