155.061417
155.348785
155.052826
155.347778
155.117584
155.431015
155.124130
155.083298
155.388779
155.050507
155.121353
155.450638
155.132370
155.443390
155.122940
155.069107
155.407639
155.073807
155.071075
155.071075
155.392807
155.060440
155.521881
155.116272
155.069046
155.066513
155.065323
155.059311
155.334015
