229.187637
229.404449
229.301193
229.311646
229.404861
229.640350
229.394287
229.285248
229.389145
229.265640
229.403336
229.829559
229.397873
229.847244
229.445221
229.262527
229.690292
229.268509
229.277420
229.259766
229.850418
229.268524
229.951462
229.436508
229.267578
229.284439
229.264755
229.300598
229.459564
