0.059339, 0.060779, 0.064641, 0.061158, 0.051194, 0.067872, 0.058626, 0.060331, 0.062489, 0.058846, 0.058797, 0.065559, 0.061409, 0.065963, 0.044817, 0.059647, 0.058667, 0.059058, 0.061593, 0.055033, 0.063362, 0.058796, 0.056274, 0.054172, 0.061934, 0.064995, 0.060221, 0.058736, 0.054915, 0.058982
0.156599, 0.240230, 0.162939, 0.173712, 0.148138, 0.148016, 0.153598, 0.154883, 0.156605, 0.169397, 0.182310, 0.180608, 0.240881, 0.185907, 0.175062, 0.155393, 0.167993, 0.168547, 0.155714, 0.180888, 0.166296, 0.154168, 0.165416, 0.194958, 0.252474, 0.152163, 0.186416, 0.140872, 0.169278, 0.197730
0.472015, 0.481900, 0.380840, 0.382987, 0.457113, 0.484033, 0.449708, 0.321786, 0.339934, 0.376678, 0.395389, 0.489847, 0.479825, 0.464046, 0.464368, 0.476125, 0.434204, 0.306382, 0.398416, 0.492261, 0.384498, 0.369434, 0.470126, 0.488824, 0.377817, 0.345233, 0.483411, 0.492604, 0.343669, 0.391955
1.018394, 1.094077, 1.068532, 0.994656, 0.995077, 1.003835, 0.980212, 0.973225, 1.019514, 0.967545, 0.996385, 1.035103, 0.958186, 1.058152, 0.960993, 0.992230, 1.018428, 1.037262, 1.003375, 1.001354, 1.029345, 1.038850, 1.008734, 1.025127, 1.041360, 1.015046, 1.019080, 0.994845, 1.008876, 1.029068
1.626499, 1.645562, 1.560609, 1.597414, 1.627943, 1.679275, 1.831278, 1.710398, 1.729445, 1.581571, 1.758899, 1.742471, 1.612563, 1.539569, 1.571714, 1.702779, 1.615540, 1.627935, 1.614063, 1.611833, 1.881695, 1.631725, 1.564994, 1.687433, 1.749709, 1.626514, 1.782301, 1.659611, 1.712760, 1.657219
