0.050364, 0.051104, 0.099244, 0.103375, 0.070544, 0.095160, 0.097680, 0.124466, 0.125859, 0.111619, 0.115733, 0.113491, 0.113465, 0.103788, 0.063937, 0.094432, 0.095431, 0.104604, 0.064547, 0.111903, 0.084532, 0.100799, 0.063770, 0.122119, 0.108054, 0.108674, 0.083430, 0.112066, 0.125740, 0.123275
0.349815, 0.297236, 0.404412, 0.353287, 0.433532, 0.424737, 0.419209, 0.433626, 0.268004, 0.368693, 0.424043, 0.394356, 0.422312, 0.421148, 0.320925, 0.319136, 0.305699, 0.332264, 0.335974, 0.310269, 0.431004, 0.439352, 0.386819, 0.413301, 0.325046, 0.312806, 0.432467, 0.329658, 0.430546, 0.436529
0.996095, 0.909073, 0.980170, 0.982951, 0.985019, 0.926029, 1.010674, 0.982694, 0.985747, 1.018274, 0.853313, 0.969912, 0.972070, 0.987890, 0.931564, 0.916237, 0.940798, 1.005297, 1.003773, 1.005337, 1.017320, 0.997293, 1.015351, 0.980107, 0.992280, 0.826577, 0.856306, 1.020338, 0.921193, 0.899512
2.143821, 2.099633, 2.173991, 2.177659, 2.290866, 2.243766, 2.030629, 2.133462, 2.175699, 2.287842, 2.271832, 2.225569, 2.294125, 2.221808, 2.318573, 2.296100, 2.204966, 2.314445, 2.226900, 2.291136, 2.300827, 2.073630, 2.149802, 2.297688, 2.182932, 2.223437, 2.217422, 2.298386, 2.048964, 2.221015
4.347989, 4.379372, 4.258080, 4.564721, 4.590029, 4.548508, 4.482425, 4.265090, 4.443741, 4.578673, 4.868346, 4.754740, 4.771503, 4.363349, 4.301370, 4.337130, 4.563400, 4.361644, 4.613465, 4.580237, 4.450955, 4.359903, 4.467916, 4.643108, 4.328646, 4.562722, 4.527290, 4.135930, 4.233494, 4.426929
