3.348626
3.479485
3.589000
3.591564
3.605984
3.599498
3.614480
3.580367
3.597308
3.612015
3.623485
3.600341
3.638380
3.641286
3.642357
3.619052
3.625075
3.620335
3.645240
3.622417
3.654528
3.670690
3.647157
3.636056
3.644384
3.626752
3.628251
3.648180
3.623913
