3.991253
3.909853
3.975101
3.912178
3.911151
3.931839
3.873772
4.000444
3.901082
3.949060
3.979457
3.895027
3.930237
3.892627
3.911115
3.947484
3.979197
3.911547
3.933129
3.875427
3.927357
3.877924
3.957532
3.936939
3.901090
3.879141
3.928698
3.912259
3.936127
